date,location_key,state_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen
2021-08-16,US_MP,Northern Mariana Islands,0.0,33853.0,0.0,30919.0,0.0,26189.0,0.0,4091.0,0.0,639.0
2021-08-17,US_MP,Northern Mariana Islands,238.0,34091.0,249.0,31168.0,217.0,26406.0,6.0,4097.0,26.0,665.0
2021-08-18,US_MP,Northern Mariana Islands,100.0,34191.0,92.0,31260.0,85.0,26491.0,3.0,4100.0,4.0,669.0
2021-08-19,US_MP,Northern Mariana Islands,82.0,34273.0,88.0,31348.0,76.0,26567.0,2.0,4102.0,10.0,679.0
2021-08-20,US_MP,Northern Mariana Islands,72.0,34345.0,89.0,31437.0,83.0,26650.0,3.0,4105.0,3.0,682.0
2021-08-21,US_MP,Northern Mariana Islands,92.0,34437.0,130.0,31567.0,122.0,26772.0,7.0,4112.0,1.0,683.0
2021-08-22,US_MP,Northern Mariana Islands,0.0,34437.0,0.0,31567.0,0.0,26772.0,0.0,4112.0,0.0,683.0
2021-08-23,US_MP,Northern Mariana Islands,0.0,34437.0,0.0,31567.0,0.0,26772.0,0.0,4112.0,0.0,683.0
2021-08-24,US_MP,Northern Mariana Islands,148.0,34585.0,224.0,31791.0,203.0,26975.0,10.0,4122.0,11.0,694.0
2021-08-25,US_MP,Northern Mariana Islands,75.0,34660.0,116.0,31907.0,107.0,27082.0,3.0,4125.0,6.0,700.0
2021-08-26,US_MP,Northern Mariana Islands,61.0,34721.0,95.0,32002.0,83.0,27165.0,4.0,4129.0,8.0,708.0
2021-08-27,US_MP,Northern Mariana Islands,53.0,34774.0,72.0,32074.0,68.0,27233.0,2.0,4131.0,2.0,710.0
2021-08-28,US_MP,Northern Mariana Islands,0.0,34774.0,0.0,32074.0,0.0,27233.0,0.0,4131.0,0.0,710.0
2021-08-29,US_MP,Northern Mariana Islands,96.0,34870.0,184.0,32258.0,128.0,27361.0,39.0,4170.0,17.0,727.0
2021-08-30,US_MP,Northern Mariana Islands,0.0,34870.0,0.0,32258.0,0.0,27361.0,0.0,4170.0,0.0,727.0
2021-08-31,US_MP,Northern Mariana Islands,119.0,34989.0,201.0,32459.0,188.0,27549.0,5.0,4175.0,8.0,735.0
2021-09-01,US_MP,Northern Mariana Islands,45.0,35034.0,97.0,32556.0,89.0,27638.0,2.0,4177.0,6.0,741.0
2021-09-02,US_MP,Northern Mariana Islands,0.0,35034.0,0.0,32556.0,0.0,27638.0,0.0,4177.0,0.0,741.0
2021-09-03,US_MP,Northern Mariana Islands,62.0,35096.0,162.0,32718.0,149.0,27787.0,9.0,4186.0,4.0,745.0
2021-09-04,US_MP,Northern Mariana Islands,32.0,35128.0,150.0,32868.0,132.0,27919.0,15.0,4201.0,3.0,748.0
2021-09-05,US_MP,Northern Mariana Islands,0.0,35128.0,0.0,32868.0,0.0,27919.0,0.0,4201.0,0.0,748.0
2021-09-06,US_MP,Northern Mariana Islands,0.0,35128.0,0.0,32868.0,0.0,27919.0,0.0,4201.0,0.0,748.0
2021-09-07,US_MP,Northern Mariana Islands,2.0,35130.0,108.0,32976.0,96.0,28015.0,12.0,4213.0,0.0,748.0
2021-09-08,US_MP,Northern Mariana Islands,80.0,35210.0,132.0,33108.0,112.0,28127.0,17.0,4230.0,3.0,751.0
2021-09-09,US_MP,Northern Mariana Islands,33.0,35243.0,65.0,33173.0,63.0,28190.0,1.0,4231.0,1.0,752.0
2021-09-10,US_MP,Northern Mariana Islands,33.0,35276.0,41.0,33214.0,37.0,28227.0,3.0,4234.0,1.0,753.0
2021-09-11,US_MP,Northern Mariana Islands,37.0,35313.0,75.0,33289.0,50.0,28277.0,21.0,4255.0,4.0,757.0
2021-09-12,US_MP,Northern Mariana Islands,0.0,35313.0,0.0,33289.0,0.0,28277.0,0.0,4255.0,0.0,757.0
2021-09-13,US_MP,Northern Mariana Islands,0.0,35313.0,0.0,33289.0,0.0,28277.0,0.0,4255.0,0.0,757.0
2021-09-14,US_MP,Northern Mariana Islands,78.0,35391.0,87.0,33376.0,60.0,28337.0,22.0,4277.0,5.0,762.0
2021-09-15,US_MP,Northern Mariana Islands,45.0,35436.0,51.0,33427.0,35.0,28372.0,10.0,4287.0,6.0,768.0
2021-09-16,US_MP,Northern Mariana Islands,22.0,35458.0,43.0,33470.0,17.0,28389.0,25.0,4312.0,1.0,769.0
2021-09-17,US_MP,Northern Mariana Islands,17.0,35475.0,32.0,33502.0,16.0,28405.0,16.0,4328.0,0.0,769.0
2021-09-18,US_MP,Northern Mariana Islands,31.0,35506.0,89.0,33591.0,48.0,28453.0,38.0,4366.0,3.0,772.0
2021-09-19,US_MP,Northern Mariana Islands,0.0,35506.0,0.0,33591.0,0.0,28453.0,0.0,4366.0,0.0,772.0
2021-09-20,US_MP,Northern Mariana Islands,0.0,35506.0,0.0,33591.0,0.0,28453.0,0.0,4366.0,0.0,772.0
2021-09-21,US_MP,Northern Mariana Islands,80.0,35586.0,180.0,33771.0,100.0,28553.0,75.0,4441.0,5.0,777.0
2021-09-22,US_MP,Northern Mariana Islands,21.0,35607.0,66.0,33837.0,30.0,28583.0,36.0,4477.0,0.0,777.0
2021-09-23,US_MP,Northern Mariana Islands,14.0,35621.0,59.0,33896.0,26.0,28609.0,33.0,4510.0,0.0,777.0
2021-09-24,US_MP,Northern Mariana Islands,15.0,35636.0,30.0,33926.0,15.0,28624.0,16.0,4526.0,-1.0,776.0
2021-09-25,US_MP,Northern Mariana Islands,25.0,35661.0,56.0,33982.0,21.0,28645.0,35.0,4561.0,0.0,776.0
2021-09-26,US_MP,Northern Mariana Islands,0.0,35661.0,0.0,33982.0,0.0,28645.0,0.0,4561.0,0.0,776.0
2021-09-27,US_MP,Northern Mariana Islands,0.0,35661.0,0.0,33982.0,0.0,28645.0,0.0,4561.0,0.0,776.0
2021-09-28,US_MP,Northern Mariana Islands,0.0,35661.0,0.0,33982.0,0.0,28645.0,0.0,4561.0,0.0,776.0
2021-09-29,US_MP,Northern Mariana Islands,57.0,35718.0,94.0,34076.0,77.0,28722.0,13.0,4574.0,4.0,780.0
2021-09-30,US_MP,Northern Mariana Islands,23.0,35741.0,34.0,34110.0,29.0,28751.0,2.0,4576.0,3.0,783.0
2021-10-01,US_MP,Northern Mariana Islands,25.0,35766.0,30.0,34140.0,23.0,28774.0,3.0,4579.0,4.0,787.0
2021-10-02,US_MP,Northern Mariana Islands,41.0,35807.0,39.0,34179.0,31.0,28805.0,3.0,4582.0,5.0,792.0
2021-10-03,US_MP,Northern Mariana Islands,0.0,35807.0,0.0,34179.0,0.0,28805.0,0.0,4582.0,0.0,792.0
2021-10-04,US_MP,Northern Mariana Islands,0.0,35807.0,0.0,34179.0,0.0,28805.0,0.0,4582.0,0.0,792.0
2021-10-05,US_MP,Northern Mariana Islands,53.0,35860.0,75.0,34254.0,69.0,28874.0,3.0,4585.0,3.0,795.0
2021-10-06,US_MP,Northern Mariana Islands,17.0,35877.0,50.0,34304.0,46.0,28920.0,0.0,4585.0,4.0,799.0
2021-10-07,US_MP,Northern Mariana Islands,10.0,35887.0,21.0,34325.0,18.0,28938.0,3.0,4588.0,0.0,799.0
2021-10-08,US_MP,Northern Mariana Islands,23.0,35910.0,16.0,34341.0,14.0,28952.0,1.0,4589.0,1.0,800.0
2021-10-09,US_MP,Northern Mariana Islands,43.0,35953.0,27.0,34368.0,21.0,28973.0,3.0,4592.0,3.0,803.0
2021-10-10,US_MP,Northern Mariana Islands,0.0,35953.0,0.0,34368.0,0.0,28973.0,0.0,4592.0,0.0,803.0
2021-10-11,US_MP,Northern Mariana Islands,0.0,35953.0,0.0,34368.0,0.0,28973.0,0.0,4592.0,0.0,803.0
2021-10-12,US_MP,Northern Mariana Islands,2.0,35955.0,54.0,34422.0,42.0,29015.0,12.0,4604.0,0.0,803.0
2021-10-13,US_MP,Northern Mariana Islands,52.0,36007.0,45.0,34467.0,41.0,29056.0,3.0,4607.0,1.0,804.0
2021-10-14,US_MP,Northern Mariana Islands,18.0,36025.0,19.0,34486.0,16.0,29072.0,1.0,4608.0,2.0,806.0
2021-10-15,US_MP,Northern Mariana Islands,14.0,36039.0,17.0,34503.0,17.0,29089.0,0.0,4608.0,0.0,806.0
2021-10-16,US_MP,Northern Mariana Islands,21.0,36060.0,15.0,34518.0,15.0,29104.0,0.0,4608.0,0.0,806.0
2021-10-17,US_MP,Northern Mariana Islands,0.0,36060.0,0.0,34518.0,0.0,29104.0,0.0,4608.0,0.0,806.0
2021-10-18,US_MP,Northern Mariana Islands,0.0,36060.0,0.0,34518.0,0.0,29104.0,0.0,4608.0,0.0,806.0
2021-10-19,US_MP,Northern Mariana Islands,32.0,36092.0,30.0,34548.0,28.0,29132.0,2.0,4610.0,0.0,806.0
2021-10-20,US_MP,Northern Mariana Islands,16.0,36108.0,11.0,34559.0,6.0,29138.0,5.0,4615.0,0.0,806.0
2021-10-21,US_MP,Northern Mariana Islands,20.0,36128.0,20.0,34579.0,15.0,29153.0,5.0,4620.0,0.0,806.0
2021-10-22,US_MP,Northern Mariana Islands,54.0,36182.0,48.0,34627.0,20.0,29173.0,28.0,4648.0,0.0,806.0
2021-10-23,US_MP,Northern Mariana Islands,18.0,36200.0,34.0,34661.0,27.0,29200.0,4.0,4652.0,3.0,809.0
2021-10-24,US_MP,Northern Mariana Islands,1.0,36201.0,1.0,34662.0,0.0,29200.0,1.0,4653.0,0.0,809.0
2021-10-25,US_MP,Northern Mariana Islands,0.0,36201.0,0.0,34662.0,0.0,29200.0,0.0,4653.0,0.0,809.0
2021-10-26,US_MP,Northern Mariana Islands,33.0,36234.0,57.0,34719.0,47.0,29247.0,4.0,4657.0,6.0,815.0
2021-10-27,US_MP,Northern Mariana Islands,41.0,36275.0,31.0,34750.0,15.0,29262.0,0.0,4657.0,16.0,831.0
2021-10-28,US_MP,Northern Mariana Islands,28.0,36303.0,24.0,34774.0,16.0,29278.0,3.0,4660.0,5.0,836.0
2021-10-29,US_MP,Northern Mariana Islands,29.0,36332.0,27.0,34801.0,19.0,29297.0,1.0,4661.0,7.0,843.0
2021-10-30,US_MP,Northern Mariana Islands,74.0,36406.0,44.0,34845.0,36.0,29333.0,1.0,4662.0,7.0,850.0
2021-10-31,US_MP,Northern Mariana Islands,0.0,36406.0,1.0,34846.0,1.0,29334.0,0.0,4662.0,0.0,850.0
2021-11-01,US_MP,Northern Mariana Islands,5.0,36411.0,8.0,34854.0,7.0,29341.0,1.0,4663.0,0.0,850.0
2021-11-02,US_MP,Northern Mariana Islands,119.0,36530.0,50.0,34904.0,34.0,29375.0,5.0,4668.0,11.0,861.0
2021-11-03,US_MP,Northern Mariana Islands,55.0,36585.0,21.0,34925.0,16.0,29391.0,1.0,4669.0,4.0,865.0
2021-11-04,US_MP,Northern Mariana Islands,55.0,36640.0,32.0,34957.0,27.0,29418.0,1.0,4670.0,4.0,869.0
2021-11-05,US_MP,Northern Mariana Islands,3.0,36643.0,22.0,34979.0,19.0,29437.0,3.0,4673.0,0.0,869.0
2021-11-06,US_MP,Northern Mariana Islands,84.0,36727.0,35.0,35014.0,18.0,29455.0,7.0,4680.0,10.0,879.0
2021-11-07,US_MP,Northern Mariana Islands,1.0,36728.0,1.0,35015.0,1.0,29456.0,0.0,4680.0,0.0,879.0
2021-11-08,US_MP,Northern Mariana Islands,2.0,36730.0,16.0,35031.0,15.0,29471.0,1.0,4681.0,0.0,879.0
2021-11-09,US_MP,Northern Mariana Islands,253.0,36983.0,28.0,35059.0,18.0,29489.0,0.0,4681.0,10.0,889.0
2021-11-10,US_MP,Northern Mariana Islands,167.0,37150.0,32.0,35091.0,20.0,29509.0,1.0,4682.0,11.0,900.0
2021-11-11,US_MP,Northern Mariana Islands,0.0,37150.0,0.0,35091.0,0.0,29509.0,0.0,4682.0,0.0,900.0
2021-11-12,US_MP,Northern Mariana Islands,496.0,37646.0,49.0,35140.0,45.0,29554.0,0.0,4682.0,4.0,904.0
2021-11-13,US_MP,Northern Mariana Islands,253.0,37899.0,16.0,35156.0,14.0,29568.0,0.0,4682.0,2.0,906.0
2021-11-14,US_MP,Northern Mariana Islands,309.0,38208.0,19.0,35175.0,14.0,29582.0,0.0,4682.0,5.0,911.0
2021-11-15,US_MP,Northern Mariana Islands,0.0,38208.0,0.0,35175.0,0.0,29582.0,0.0,4682.0,0.0,911.0
2021-11-16,US_MP,Northern Mariana Islands,174.0,38382.0,30.0,35205.0,24.0,29606.0,2.0,4684.0,4.0,915.0
2021-11-17,US_MP,Northern Mariana Islands,102.0,38484.0,33.0,35238.0,25.0,29631.0,0.0,4684.0,8.0,923.0
2021-11-18,US_MP,Northern Mariana Islands,0.0,38484.0,0.0,35238.0,0.0,29631.0,0.0,4684.0,0.0,923.0
2021-11-19,US_MP,Northern Mariana Islands,0.0,38484.0,0.0,35238.0,0.0,29631.0,0.0,4684.0,0.0,923.0
2021-11-20,US_MP,Northern Mariana Islands,0.0,38484.0,1.0,35239.0,1.0,29632.0,0.0,4684.0,0.0,923.0
2021-11-21,US_MP,Northern Mariana Islands,1.0,38485.0,0.0,35239.0,0.0,29632.0,0.0,4684.0,0.0,923.0
2021-11-22,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35239.0,0.0,29632.0,0.0,4684.0,0.0,923.0
2021-11-23,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35239.0,0.0,29632.0,0.0,4684.0,0.0,923.0
2021-11-24,US_MP,Northern Mariana Islands,0.0,38485.0,1.0,35240.0,1.0,29633.0,0.0,4684.0,0.0,923.0
2021-11-25,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35240.0,0.0,29633.0,0.0,4684.0,0.0,923.0
2021-11-26,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35240.0,0.0,29633.0,0.0,4684.0,0.0,923.0
2021-11-27,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35240.0,0.0,29633.0,0.0,4684.0,0.0,923.0
2021-11-28,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35240.0,0.0,29633.0,0.0,4684.0,0.0,923.0
2021-11-29,US_MP,Northern Mariana Islands,0.0,38485.0,0.0,35240.0,0.0,29633.0,0.0,4684.0,0.0,923.0
2021-11-30,US_MP,Northern Mariana Islands,1477.0,39962.0,539.0,35779.0,470.0,30103.0,21.0,4705.0,48.0,971.0
2021-12-01,US_MP,Northern Mariana Islands,120.0,40082.0,140.0,35919.0,131.0,30234.0,5.0,4710.0,4.0,975.0
2021-12-02,US_MP,Northern Mariana Islands,277.0,40359.0,350.0,36269.0,330.0,30564.0,7.0,4717.0,13.0,988.0
2021-12-03,US_MP,Northern Mariana Islands,220.0,40579.0,251.0,36520.0,230.0,30794.0,2.0,4719.0,19.0,1007.0
2021-12-04,US_MP,Northern Mariana Islands,167.0,40746.0,263.0,36783.0,258.0,31052.0,2.0,4721.0,3.0,1010.0
2021-12-05,US_MP,Northern Mariana Islands,0.0,40746.0,0.0,36783.0,0.0,31052.0,0.0,4721.0,0.0,1010.0
2021-12-06,US_MP,Northern Mariana Islands,101.0,40847.0,201.0,36984.0,198.0,31250.0,2.0,4723.0,1.0,1011.0
2021-12-07,US_MP,Northern Mariana Islands,286.0,41133.0,94.0,37078.0,61.0,31311.0,7.0,4730.0,26.0,1037.0
2021-12-08,US_MP,Northern Mariana Islands,222.0,41355.0,196.0,37274.0,171.0,31482.0,14.0,4744.0,11.0,1048.0
2021-12-09,US_MP,Northern Mariana Islands,133.0,41488.0,189.0,37463.0,164.0,31646.0,11.0,4755.0,14.0,1062.0
2021-12-10,US_MP,Northern Mariana Islands,138.0,41626.0,154.0,37617.0,132.0,31778.0,10.0,4765.0,12.0,1074.0
2021-01-12,US_MS,Mississippi,,45733.0,,4832.0,,,,,,
2021-01-13,US_MS,Mississippi,5855.0,51588.0,890.0,5722.0,,,,,,
2021-01-14,US_MS,Mississippi,13066.0,64654.0,0.0,,,,,,,
2021-01-15,US_MS,Mississippi,11231.0,75885.0,2674.0,8396.0,,,,,,
2021-01-19,US_MS,Mississippi,28061.0,103946.0,1149.0,9545.0,,,,,,
2021-01-20,US_MS,Mississippi,8579.0,112525.0,434.0,9979.0,,,,,,
2021-01-21,US_MS,Mississippi,12406.0,124931.0,1588.0,11567.0,,,,,,
2021-01-22,US_MS,Mississippi,11971.0,136902.0,1856.0,13423.0,,,,,,
2021-01-23,US_MS,Mississippi,0.0,136902.0,0.0,13423.0,,,,,,
2021-01-24,US_MS,Mississippi,24605.0,161507.0,2495.0,15918.0,,,,,,
2021-01-25,US_MS,Mississippi,3208.0,164715.0,116.0,16034.0,,,,,,
2021-01-26,US_MS,Mississippi,953.0,165668.0,100.0,16134.0,,,,,,
2021-01-27,US_MS,Mississippi,6854.0,172522.0,1365.0,17499.0,,,,,,
2021-01-28,US_MS,Mississippi,9028.0,181550.0,1976.0,19475.0,,,,,,
2021-01-29,US_MS,Mississippi,9595.0,191145.0,1879.0,21354.0,,,,,,
2021-01-30,US_MS,Mississippi,8274.0,199419.0,1462.0,22816.0,,,,,,
2021-01-31,US_MS,Mississippi,12270.0,211689.0,1639.0,24455.0,,,,,,
2021-02-01,US_MS,Mississippi,1836.0,213525.0,622.0,25077.0,,,,,,
2021-02-02,US_MS,Mississippi,935.0,214460.0,331.0,25408.0,,,,,,
2021-02-03,US_MS,Mississippi,8400.0,222860.0,2378.0,27786.0,,,,,,
2021-02-04,US_MS,Mississippi,0.0,222860.0,0.0,27786.0,,,,,,
2021-02-05,US_MS,Mississippi,15179.0,238039.0,9786.0,37572.0,,,,,,
2021-02-06,US_MS,Mississippi,14530.0,252569.0,10035.0,47607.0,,,,,,
2021-02-07,US_MS,Mississippi,12017.0,264586.0,8533.0,56140.0,,,,,,
2021-02-08,US_MS,Mississippi,3211.0,267797.0,3185.0,59325.0,,,,,,
2021-02-09,US_MS,Mississippi,737.0,268534.0,912.0,60237.0,,,,,,
2021-02-10,US_MS,Mississippi,8753.0,277287.0,7592.0,67829.0,,,,,,
2021-02-11,US_MS,Mississippi,8768.0,286055.0,10973.0,78802.0,,,,,,
2021-02-12,US_MS,Mississippi,10011.0,296066.0,10895.0,89697.0,,,,,,
2021-02-13,US_MS,Mississippi,7561.0,303627.0,13765.0,103462.0,,,,,,
2021-02-14,US_MS,Mississippi,8617.0,312244.0,10822.0,114284.0,,,,,,
2021-02-15,US_MS,Mississippi,,,,,,,,,,
2021-02-16,US_MS,Mississippi,5762.0,318006.0,5400.0,119684.0,,,,,,
2021-02-17,US_MS,Mississippi,0.0,318006.0,0.0,119684.0,,,,,,
2021-02-18,US_MS,Mississippi,0.0,318006.0,0.0,119684.0,,,,,,
2021-02-19,US_MS,Mississippi,23663.0,341669.0,12232.0,131916.0,,,,,,
2021-02-20,US_MS,Mississippi,3439.0,345108.0,3675.0,135591.0,,,,,,
2021-02-21,US_MS,Mississippi,4689.0,349797.0,4959.0,140550.0,,,,,,
2021-02-22,US_MS,Mississippi,7127.0,356924.0,7664.0,148214.0,,,,,,
2021-02-23,US_MS,Mississippi,3425.0,360349.0,3278.0,151492.0,,,,,,
2021-02-24,US_MS,Mississippi,0.0,360349.0,10949.0,162441.0,,,,,,
2021-02-25,US_MS,Mississippi,8387.0,368736.0,592.0,163033.0,,,,,,
2021-02-26,US_MS,Mississippi,18563.0,387299.0,22494.0,185527.0,,,,,,
2021-02-27,US_MS,Mississippi,13842.0,401141.0,12381.0,197908.0,,,,,,
2021-02-28,US_MS,Mississippi,12789.0,413930.0,12890.0,210798.0,,,,,,
2021-03-01,US_MS,Mississippi,8376.0,422306.0,9246.0,220044.0,,,,,,
2021-03-02,US_MS,Mississippi,5170.0,427476.0,4055.0,224099.0,,,,,,
2021-03-03,US_MS,Mississippi,10667.0,438143.0,8395.0,232494.0,,,,,,
2021-03-04,US_MS,Mississippi,10739.0,448882.0,8951.0,241445.0,,,,,,
2021-03-05,US_MS,Mississippi,0.0,448882.0,10471.0,251916.0,,,,,,
2021-03-06,US_MS,Mississippi,31744.0,480626.0,8025.0,259941.0,,,,,,
2021-03-07,US_MS,Mississippi,17959.0,498585.0,9295.0,269236.0,,,,,,
2021-03-08,US_MS,Mississippi,7825.0,506410.0,9561.0,278797.0,,129705.0,,143791.0,,5291.0
2021-03-09,US_MS,Mississippi,2948.0,509358.0,1576.0,280373.0,1306.0,131011.0,128.0,143919.0,142.0,5433.0
2021-03-10,US_MS,Mississippi,13712.0,523070.0,9457.0,289830.0,2365.0,133376.0,4198.0,148117.0,2894.0,8327.0
2021-03-11,US_MS,Mississippi,15704.0,538774.0,-289830.0,0.0,1912.0,135288.0,4356.0,152473.0,2275.0,10602.0
2021-03-12,US_MS,Mississippi,930.0,539704.0,0.0,0.0,-10.0,135278.0,424.0,152897.0,33.0,10635.0
2021-03-13,US_MS,Mississippi,0.0,539704.0,298916.0,298916.0,76.0,135354.0,16.0,152913.0,4.0,10639.0
2021-03-14,US_MS,Mississippi,49507.0,589211.0,27296.0,326212.0,6546.0,141900.0,15038.0,167951.0,5712.0,16351.0
2021-03-15,US_MS,Mississippi,4314.0,593525.0,3042.0,329254.0,1043.0,142943.0,1472.0,169423.0,527.0,16878.0
2021-03-16,US_MS,Mississippi,1708.0,595233.0,393.0,329647.0,26.0,142969.0,289.0,169712.0,78.0,16956.0
2021-03-17,US_MS,Mississippi,9513.0,604746.0,6209.0,335856.0,3467.0,146436.0,2199.0,171911.0,542.0,17498.0
2021-03-18,US_MS,Mississippi,12684.0,617430.0,7299.0,343155.0,4352.0,150788.0,2048.0,173959.0,899.0,18397.0
2021-03-19,US_MS,Mississippi,5920.0,623350.0,2578.0,345733.0,717.0,151505.0,1324.0,175283.0,537.0,18934.0
2021-03-20,US_MS,Mississippi,14179.0,637529.0,9916.0,355649.0,6528.0,158033.0,2464.0,177747.0,924.0,19858.0
2021-03-21,US_MS,Mississippi,14684.0,652213.0,10425.0,366074.0,6307.0,164340.0,3250.0,180997.0,867.0,20725.0
2021-03-22,US_MS,Mississippi,3361.0,655574.0,2894.0,368968.0,2109.0,166449.0,355.0,181352.0,430.0,21155.0
2021-03-23,US_MS,Mississippi,1269.0,656843.0,1128.0,370096.0,694.0,167143.0,306.0,181658.0,128.0,21283.0
2021-03-24,US_MS,Mississippi,10128.0,666971.0,10323.0,380419.0,6264.0,173407.0,3657.0,185315.0,402.0,21685.0
2021-03-25,US_MS,Mississippi,12664.0,679635.0,12097.0,392516.0,6587.0,179994.0,4626.0,189941.0,884.0,22569.0
2021-03-26,US_MS,Mississippi,545.0,680180.0,589.0,393105.0,126.0,180120.0,427.0,190368.0,36.0,22605.0
2021-03-27,US_MS,Mississippi,23375.0,703555.0,20516.0,413621.0,9992.0,190112.0,8360.0,198728.0,2163.0,24768.0
2021-03-28,US_MS,Mississippi,787.0,704342.0,1289.0,414910.0,359.0,190471.0,916.0,199644.0,14.0,24782.0
2021-03-29,US_MS,Mississippi,18203.0,722545.0,22885.0,437795.0,10975.0,201446.0,10155.0,209799.0,1755.0,26537.0
2021-03-30,US_MS,Mississippi,2019.0,724564.0,1408.0,439203.0,929.0,202375.0,152.0,209951.0,327.0,26864.0
2021-03-31,US_MS,Mississippi,10107.0,734671.0,11741.0,450944.0,5183.0,207558.0,5907.0,215858.0,651.0,27515.0
2021-04-01,US_MS,Mississippi,1175.0,735846.0,1199.0,452143.0,738.0,208296.0,450.0,216308.0,11.0,27526.0
2021-04-02,US_MS,Mississippi,12694.0,748540.0,17638.0,469781.0,8219.0,216515.0,8160.0,224468.0,1259.0,28785.0
2021-04-03,US_MS,Mississippi,11536.0,760076.0,16488.0,486269.0,7244.0,223759.0,7930.0,232398.0,1312.0,30097.0
2021-04-04,US_MS,Mississippi,10870.0,770946.0,14200.0,500469.0,6627.0,230386.0,6885.0,239283.0,686.0,30783.0
2021-04-05,US_MS,Mississippi,244.0,771190.0,138.0,500607.0,35.0,230421.0,40.0,239323.0,63.0,30846.0
2021-04-06,US_MS,Mississippi,3230.0,774420.0,3717.0,504324.0,2660.0,233081.0,856.0,240179.0,201.0,31047.0
2021-04-07,US_MS,Mississippi,8252.0,782672.0,11099.0,515423.0,4149.0,237230.0,6030.0,246209.0,919.0,31966.0
2021-04-08,US_MS,Mississippi,10897.0,793569.0,13513.0,528936.0,5903.0,243133.0,6107.0,252316.0,1503.0,33469.0
2021-04-09,US_MS,Mississippi,12129.0,805698.0,12438.0,541374.0,3483.0,246616.0,7163.0,259479.0,1792.0,35261.0
2021-04-10,US_MS,Mississippi,0.0,805698.0,0.0,541374.0,0.0,246616.0,0.0,259479.0,0.0,35261.0
2021-04-11,US_MS,Mississippi,11445.0,817143.0,15268.0,556642.0,6333.0,252949.0,7188.0,266667.0,1746.0,37007.0
2021-04-12,US_MS,Mississippi,13054.0,830197.0,15166.0,571808.0,6382.0,259331.0,6445.0,273112.0,2339.0,39346.0
2021-04-13,US_MS,Mississippi,5132.0,835329.0,5061.0,576869.0,2082.0,261413.0,1839.0,274951.0,1140.0,40486.0
2021-04-14,US_MS,Mississippi,8725.0,844054.0,12018.0,588887.0,5459.0,266872.0,4947.0,279898.0,1612.0,42098.0
2021-04-15,US_MS,Mississippi,7854.0,851908.0,10595.0,599482.0,5177.0,272049.0,4913.0,284811.0,505.0,42603.0
2021-04-16,US_MS,Mississippi,7977.0,859885.0,10978.0,610460.0,7095.0,279144.0,3535.0,288346.0,347.0,42950.0
2021-04-17,US_MS,Mississippi,476.0,860361.0,597.0,611057.0,295.0,279439.0,299.0,288645.0,3.0,42953.0
2021-04-18,US_MS,Mississippi,14977.0,875338.0,21775.0,632832.0,9606.0,289045.0,11603.0,300248.0,564.0,43517.0
2021-04-19,US_MS,Mississippi,258.0,875596.0,395.0,633227.0,196.0,289241.0,198.0,300446.0,1.0,43518.0
2021-04-20,US_MS,Mississippi,0.0,875596.0,0.0,633227.0,0.0,289241.0,0.0,300446.0,0.0,43518.0
2021-04-21,US_MS,Mississippi,7825.0,883421.0,11672.0,644899.0,6735.0,295976.0,4751.0,305197.0,186.0,43704.0
2021-04-22,US_MS,Mississippi,8973.0,892394.0,7564.0,652463.0,2413.0,298389.0,5029.0,310226.0,121.0,43825.0
2021-04-23,US_MS,Mississippi,5538.0,897932.0,10000.0,662463.0,5669.0,304058.0,4310.0,314536.0,21.0,43846.0
2021-04-24,US_MS,Mississippi,453.0,898385.0,492.0,662955.0,242.0,304300.0,235.0,314771.0,15.0,43861.0
2021-04-25,US_MS,Mississippi,424.0,898809.0,1306.0,664261.0,870.0,305170.0,423.0,315194.0,12.0,43873.0
2021-04-26,US_MS,Mississippi,138.0,898947.0,200.0,664461.0,50.0,305220.0,149.0,315343.0,1.0,43874.0
2021-04-27,US_MS,Mississippi,12544.0,911491.0,21229.0,685690.0,11543.0,316763.0,9645.0,324988.0,40.0,43914.0
2021-04-28,US_MS,Mississippi,3355.0,914846.0,6223.0,691913.0,3783.0,320546.0,2387.0,327375.0,53.0,43967.0
2021-04-29,US_MS,Mississippi,279.0,915125.0,537.0,692450.0,182.0,320728.0,351.0,327726.0,4.0,43971.0
2021-04-30,US_MS,Mississippi,10323.0,925448.0,15234.0,707684.0,9054.0,329782.0,5889.0,333615.0,290.0,44261.0
2021-05-01,US_MS,Mississippi,328.0,925776.0,270.0,707954.0,92.0,329874.0,171.0,333786.0,7.0,44268.0
2021-05-02,US_MS,Mississippi,0.0,925776.0,0.0,707954.0,0.0,329874.0,0.0,333786.0,0.0,44268.0
